date,city,name,platform,address,neighborhood,food_type,categories,rating,num_ratings,price_range,delivery_fee,delivery_time,min_order,is_promoted,is_new,latitude,longitude,restaurant_url,image_url,source_url,crawl_id
2023-06-,San Juan De Aznalfarache,BocaBoca,Uber Eats,"Avenida Bormujos 6, EMEA 41930, Bormujos, 41930",Bormujos,Española,Española|Marisco|Mediterránea,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/bocaboca/d4a28b2b-df07-5fb8-a65d-6bd4fe1ab68f,https://tb-static.uber.com/prod/image-proc/processed_images/19068df48809f02bbda262a9b744a26a/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Kebab Castilleja,Uber Eats,"Calle Real 140, Castilleja De La Cuesta, AN 41950, Castilleja de la Cuesta, 41950",Castilleja de la Cuesta,Alcohol,Alcohol,,,€€,,,,False,False,,,https://www.ubereats.com/es-en/store/kebab-castilleja/b664a9fa-a442-5145-bd49-a6c07fc4e8f3,https://tb-static.uber.com/prod/image-proc/processed_images/71346ebc38d6e885d65493e595ecfe73/69ad85cd7b39888042b3bbf1c22d630d.webp,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Crazy Vegan - Mairena Sevilla,Uber Eats,"Plaza De Las Naciones , Mairena Del Aljarafe, AN 41927, Mairena del Aljarafe, 41927",Mairena del Aljarafe,Mediterránea,Mediterránea|Pizza|Sándwich|Vegana,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/crazy-vegan-mairena-sevilla/62361e0b-dcfc-5398-abd6-4304c939e1f7,https://tb-static.uber.com/prod/image-proc/processed_images/9651bd75325bf41a7befb5fe2cfd9036/820883a48567670acbd720bc76391291.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Iguanas Ranas - Aljarafe,Uber Eats,"Calle Real 1, Sevilla, 41950, Sevilla, 41950",Sevilla,Americana,Americana|Hamburguesas|Burritos|Comida rápida|Saludable,,,,,,,False,False,,,https://www.ubereats.com/es-en/store/iguanas-ranas-aljarafe/a76eb8b4-0634-4a26-b2ec-507fbb5d0c0f,https://d1ralsognjng37.cloudfront.net/8ccb1a04-bcb6-400b-9598-e552b9992a2e.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,KFC - Gines,Uber Eats,"Parque Comercial Gines Plaza, Calle Desarrollo, Av. De La Industria, S/N,, Spain 41960, Gines, 41960",Gines,Americana,Americana|Hamburguesas|Fried Chicken,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/kfc-gines/58ab2737-3b6e-44c3-aab6-4f6341de2dd1,https://tb-static.uber.com/prod/image-proc/processed_images/b8e12e0a2b8d9d113b339d83da94c51e/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Sushi Sakura,Uber Eats,"Avenida Colón 29, Gines, EMEA 41960, Gines, 41960",Gines,Japonesa,Japonesa|Sushi,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/sushi-sakura/53d5f8b3-c1d8-50f3-b4ca-f4cf0800a23d,https://tb-static.uber.com/prod/image-proc/processed_images/ff10ab12a4b08c759ffe462f89db2aaf/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Makana - Bormujos,Uber Eats,"Avenida Universidad De Salamanca 8, Local 3, Bormujos, AN 41930, Bormujos, 41930",Bormujos,Hawaiana,Hawaiana|Poke,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/makana-bormujos/9b2cf865-1419-5177-9a65-8c2b3559b467,https://tb-static.uber.com/prod/image-proc/processed_images/a3b95c0d7ef4c8abc271afdf1843dcfb/820883a48567670acbd720bc76391291.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Gourmet Kebab,Uber Eats,"Calle Del Turia 12, Camas, AN 41900, Camas, 41900",Camas,Pollo,Pollo|Kebab|Turca,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/gourmet-kebab/2009aea7-dc35-54db-b1c9-2a7778d61934,https://tb-static.uber.com/prod/image-proc/processed_images/9cdcdf4cc31865d54b4dcfa90d7361a3/69ad85cd7b39888042b3bbf1c22d630d.webp,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,La Tagliatella - Gines Plaza,Uber Eats,"Avenida Del Trabajo, 2, Seville, Spain, Spain 41960, Seville, Spain, 41960","Seville, Spain",Italiana,Italiana|Pizza|Pasta,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/la-tagliatella-gines-plaza/4ee2b877-5f0d-429d-87fe-928f9ec43b01,https://tb-static.uber.com/prod/image-proc/processed_images/e149ec0173f96891fb5b7c0bf4843515/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Stilo Kebab - Camas,Uber Eats,"Calle Poeta Muñoz San Román &amp; Calle Del Poeta Muñoz San Román, 21 Local, Camas, AN 41900, Camas, 41900",Camas,Española,Española|Kebab,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/stilo-kebab-camas/a1c69020-bdd1-4625-bbcc-4b8331ca6c1e,https://tb-static.uber.com/prod/image-proc/processed_images/4b65a8efea1ae1c4240bf7422819b8b8/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Hummo - Bormujos. Clandestine Grill Company,Uber Eats,"Avenida Juan Diego, Local 11 Edificio Corona Center, Bormujos, AN 41930, Bormujos, 41930",Bormujos,Mediterránea,Mediterránea|Italiana|Española,,,,,,,False,False,,,https://www.ubereats.com/es-en/store/hummo-bormujos-clandestine-grill-company/477f265a-23d5-5dc8-90e6-dc4e9b7e47ab,https://tb-static.uber.com/prod/image-proc/processed_images/6daeb8cc7fab841932d3532f055cb358/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,El Repulgue - Empanadas,Uber Eats,"Calle Averroes, 5, Bormujos, AL 41930, Bormujos, 41930",Bormujos,Empanada,Empanada|De Latinoamérica,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/el-repulgue-empanadas/f3198438-9c9d-48bf-94d2-d3ac76968e9e,https://tb-static.uber.com/prod/image-proc/processed_images/221c59407a45df14832e81b942047079/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Atropellados A La Brasa,Uber Eats,"Calle El Ferrocarril, Sevilla, AN 41900, Sevilla, 41900",Sevilla,Americana,Americana|Pollo,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/atropellados-a-la-brasa/faf5a2b1-a31d-4531-95fd-1d376163b9a2,https://tb-static.uber.com/prod/image-proc/processed_images/ec8ab79f8cb2d085fbcbbc425549c13a/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Sgt Pepper,Uber Eats,"Calle Fernando Iv, 34, Sevilla, AL 41011, Sevilla, 41011",Sevilla,Italiana,Italiana|Pizza|Ensaladas,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/sgt-pepper/355f5460-2906-4415-86cf-0437c450a62a,https://d1ralsognjng37.cloudfront.net/b215b5ff-f152-4549-ab95-33c37113b7c3.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Miss Poke - San Pablo,Uber Eats,"Calle San Pablo, 20, Sevilla, AL 41001, Sevilla, 41001",Sevilla,Hawaiana,Hawaiana|Poke,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/miss-poke-san-pablo/559bdc4c-cf7d-4e5e-b0b6-6dd8815ae1df,https://tb-static.uber.com/prod/image-proc/processed_images/7a836fe428840a43ae75a4c47ddd4492/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Japones Sushi Chaki,Uber Eats,"Calle Virgen De Aguas Santas, 8, 41011, Seville, 41011",Seville,Asiática,Asiática|Sushi,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/japones-sushi-chaki/5171146d-0b70-4836-a39b-8b42a6786720,https://d1ralsognjng37.cloudfront.net/2608e57d-4e09-4b3f-a876-26a2cee2a910.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Saucy Buns - Saucy Smashed Burgers by Taster - Triana,Uber Eats,"Plaza Compostela 1, Sevilla, EMEA 41010, Sevilla, 41010",Sevilla,Americana,Americana|Hamburguesas,,,,,,,False,False,,,https://www.ubereats.com/es-en/store/saucy-buns-saucy-smashed-burgers-by-taster-triana/1ec31bb5-55e3-55f7-bfc9-3334e44a0ab9,https://tb-static.uber.com/prod/image-proc/processed_images/c9f6b2da665a0f61847469faa542feb4/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,La Vieja Pizzería,Uber Eats,"C. Esperanza De Triana, 22, Sevilla, Andalucía 41010, Sevilla, 41010",Sevilla,Americana,Americana|Pizza,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/la-vieja-pizzeria/e1a0d547-25fb-5162-adf1-9370662e692d,https://tb-static.uber.com/prod/image-proc/processed_images/091c1c12c0d992be459492618c3dc382/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Out Fry - Korean Fried Chicken by Taster - Triana,Uber Eats,"Plaza Compostela 1, Sevilla, EMEA 41010, Sevilla, 41010",Sevilla,Hamburguesas,Hamburguesas|Coreana,,,,,,,False,False,,,https://www.ubereats.com/es-en/store/out-fry-korean-fried-chicken-by-taster-triana/0b3f3561-3e07-5f6d-8d94-0353429ad247,https://tb-static.uber.com/prod/image-proc/processed_images/add1a91937b428b76f4c41bb6b94408f/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Dirty Vegan Burgers by Taster - Triana,Uber Eats,"Plaza Compostela 1, Sevilla, EMEA 41010, Sevilla, 41010",Sevilla,Americana,Americana|Hamburguesas|Vegana,,,,,,,False,False,,,https://www.ubereats.com/es-en/store/dirty-vegan-burgers-by-taster-triana/eb2b4e13-ad64-50ad-af91-2f90914ccf19,https://tb-static.uber.com/prod/image-proc/processed_images/0bbc6f7be4887cb6674ac056e375e23e/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Mr Pizza (Triana),Uber Eats,"Ronda De Triana, 18, 41010, Seville, 41010",Seville,Italiana,Italiana|Pizza|Vegetariana|Ensaladas,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/mr-pizza-triana/3ef23578-aec9-4802-8dc8-0c06b1b304d4,https://d1ralsognjng37.cloudfront.net/813730d5-d236-4ab9-8d6f-df277ee8ec0e.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Puglia,Uber Eats,"Calle Virgen De Loreto, 16, 41011, Seville, 41011",Seville,Italiana,Italiana|Pasta|Pizza,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/puglia/28c5a0c0-e48b-4340-88a9-990ca08e9fc4,https://tb-static.uber.com/prod/image-proc/processed_images/6ffa0571b7e1ec476d17c5fbb37ecac4/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Pizzeria Al natural; pizza natural y ecológica,Uber Eats,"Calle San Jacinto 48, Seville, AN 41010, Seville, 41010",Seville,Italiana,Italiana|Pasta|Pizza,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/pizzeria-al-natural;-pizza-natural-y-ecologica/4408fb75-e810-4db9-9073-30bc1eb6321e,https://d1ralsognjng37.cloudfront.net/da777934-87ce-431c-9b19-3e1c6eb3afc8.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Tijuana Tex Mex,Uber Eats,"Calle Asuncion 67, Sevilla, EMEA 41011, Sevilla, 41011",Sevilla,Americana,Americana|Burritos|Pasta,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/tijuana-tex-mex/eedcfb33-26ee-461e-8141-c586a7418ce8,https://d1ralsognjng37.cloudfront.net/691e666f-f62e-4f46-87ed-c9bce61d83cb.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Mr Pizza (Los Remedios),Uber Eats,"Av. De La República Argentina, 12, 41011, Seville, 41011",Seville,Pizza,Pizza|Pasta|Italiana,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/mr-pizza-los-remedios/f3507090-24a0-4707-8b04-164e0a95a9e3,https://tb-static.uber.com/prod/image-proc/processed_images/4df2ab2694f97033a65177fb6f7292c4/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,The Burger Shop,Uber Eats,"Ronda De Triana, 11a, 41010, Seville, 41010",Seville,Americana,Americana|Hamburguesas,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/the-burger-shop/11ab95f3-7241-44b7-a2f5-4349188e5f28,https://tb-static.uber.com/prod/image-proc/processed_images/fbfcfcab0ba9460bcb8f8dddbd953674/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,SAMURAI,Uber Eats,"Calle Salado 6, Sevilla, Sevilla 41010, Sevilla, 41010",Sevilla,Asiática,Asiática|Sushi,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/samurai/214ad81b-6f7a-5660-801e-825545b202cf,https://tb-static.uber.com/prod/image-proc/processed_images/d32bf101f1920f5ae7e13b3190c14367/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Restaurante Chino y Thailandés Asia,Uber Eats,"Calle San Jorge, 41010 Sevilla, España, 7, AL 41010, Sevilla, 41010",Sevilla,Pollo,Pollo|China|Fideos,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/restaurante-chino-y-thailandes-asia/5f23904e-e60e-4351-9c2f-af1102cc4b68,https://d1ralsognjng37.cloudfront.net/71c641f9-e475-473a-bc63-c0bf8c7ac26f.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Starbucks Torre Sevilla,Uber Eats,"Cc Torre Sevilla, C/ Golzalo Jimenez De Quesada, 2, Sevilla, Spain, Spain 41092, Sevilla, Spain, 41092","Sevilla, Spain",Americana,Americana|Café y té,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/starbucks-torre-sevilla/05f5610f-a67f-4676-bf80-6e6a9f794a8c,https://d1ralsognjng37.cloudfront.net/e4809db0-fe33-42e9-bc84-be4f30c57080.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Zoom Pizza,Uber Eats,"Calle Julio César, 12, Local 2, Sevilla, Andalucía 41001, Sevilla, 41001",Sevilla,Italiana,Italiana|Pizza,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/zoom-pizza/2b3ffc36-823f-4b3c-9533-3739cefb7b7d,https://duyt4h9nfnj50.cloudfront.net/resized/1528981630059-w550-39.jpg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Don Cammillo e Peppone,Uber Eats,"Calle Betis, 33, Sevilla, 41010, Sevilla, 41010",Sevilla,Italiana,Italiana|Pasta|Pizza,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/don-cammillo-e-peppone/00c07a3f-dc66-4e4d-9529-ccea336f17c3,https://tb-static.uber.com/prod/image-proc/processed_images/db37c82184668fc43ee48f3ad4e41b3c/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Asados Ruta 2,Uber Eats,"C. Monte Carmelo, 49,, Sevilla, EMEA 41011, Sevilla, 41011",Sevilla,Pollo,Pollo|Fideos|Española,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/asados-ruta-2/27c75864-2689-5fd0-9bfb-649834b252dc,https://tb-static.uber.com/prod/image-proc/processed_images/5c1c34ac8900342ec611e2d17d258ecd/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Ay mi Carmela,Uber Eats,"Santa Fe 17, Sevilla, EMEA 41011, Sevilla, 41011",Sevilla,Mediterránea,Mediterránea|Tapas,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/ay-mi-carmela/fdfa645c-3246-5954-a69d-5d55da2737af,https://tb-static.uber.com/prod/image-proc/processed_images/5a8184770b2e217171da10dcb84d4068/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Gottan Grill Sevilla,Uber Eats,"Calle Marqués De Paradas 32a, Sevilla, EMEA 41001, Sevilla, 41001",Sevilla,Americana,Americana|Hamburguesas,,,,,,,False,False,,,https://www.ubereats.com/es-en/store/gottan-grill-sevilla/36e27e80-b262-57df-b1e2-d239fec73e19,https://tb-static.uber.com/prod/image-proc/processed_images/89e34207193f257363c31cd1c9ffffa0/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Doner Kebab Los Sabores,Uber Eats,"C. Virgen De Luján, 48,, Sevilla, EMEA 41011, Sevilla, 41011",Sevilla,Árabe,Árabe|Kebab|Halal,,,,,,,False,False,,,https://www.ubereats.com/es-en/store/doner-kebab-los-sabores/15fc69f1-260c-5abb-b124-22d0c9aa0c22,https://tb-static.uber.com/prod/image-proc/processed_images/e35c9d5304f3c5aa05d2b492e52c6b9b/69ad85cd7b39888042b3bbf1c22d630d.webp,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,TGB - Delicias,Uber Eats,"Paseo De Las Delicias 3, Seville, AN 41001, Seville, 41001",Seville,Americana,Americana|Hamburguesas|Comida rápida|Alitas de pollo,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/tgb-delicias/97860f78-a7d9-4efe-8e1f-fcf0597b698f,https://tb-static.uber.com/prod/image-proc/processed_images/108cfe6caa7aff7ed51ab0c86ad9bf8f/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Tony Roma's - Torre Sevilla,Uber Eats,"Calle Gonzalo Jimenez De Quesada, 2, Local 72, Sevilla, Andalucía 41092, Sevilla, 41092",Sevilla,Americana,Americana|Barbacoa|Hamburguesas|Comida rápida,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/tony-romas-torre-sevilla/437addec-3e76-4aae-ac1c-d632da122d5d,https://d1ralsognjng37.cloudfront.net/a5677da4-fd11-4e27-aacc-44bbff0d1af5,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Pizzeria Al Gusto Tapas,Uber Eats,"Cardenal Bueno Monreal, 28, 41013, Seville, 41013",Seville,Mediterránea,Mediterránea|Pizza,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/pizzeria-al-gusto-tapas/35b93b1e-c702-4e4d-a13e-aa83f44a7cdf,https://d1ralsognjng37.cloudfront.net/f35da613-eaa9-453f-be8b-0b1dee3cb8df.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,"Crudo Pokes, Ramen &amp; Salads - Sevilla",Uber Eats,"Calle Zaragoza 4, Sevilla, EMEA 41001, Sevilla, 41001",Sevilla,Hawaiana,Hawaiana|Poke,,,€€,,,,False,False,,,https://www.ubereats.com/es-en/store/crudo-pokes-ramen-&amp;-salads-sevilla/0c04e03e-203a-5b50-97b4-52b3c0f235a2,https://tb-static.uber.com/prod/image-proc/processed_images/d98aca3e9fcdf9bb9bec5a599bf1671e/69ad85cd7b39888042b3bbf1c22d630d.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,El Rincón de Beirut,Uber Eats,"Calle San Fernando, 21, Sevilla, EMEA 41004, Sevilla, 41004",Sevilla,Libanesa,Libanesa|Rice &amp; Curry,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/el-rincon-de-beirut/ac6d62c3-57a4-4bad-a06d-d835c06697ed,https://d1ralsognjng37.cloudfront.net/26104cf2-412c-4aec-8815-38e829d21369.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Croccante Pizzas,Uber Eats,"Calle Valparaíso 8, Sevilla, EMEA 41013, Sevilla, 41013",Sevilla,Pizza,Pizza|Italiana|Gourmet,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/croccante-pizzas/92d47be9-09e5-5f8b-afa0-e3a476712b49,https://tb-static.uber.com/prod/image-proc/processed_images/539bf39240b32799b9ad223ea9d2e229/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,San Juan De Aznalfarache,Premium Doner Kebab,Uber Eats,"Calle De Uruguay 1, Sevilla, AN 41012, Sevilla, 41012",Sevilla,De Oriente Medio,De Oriente Medio|Kebab|Pollo,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/premium-doner-kebab/9b439f50-4eee-4177-9eba-9dcf4b4b076b,https://tb-static.uber.com/prod/image-proc/processed_images/b4e5ea11864f80ff35437689e49ec466/69ad85cd7b39888042b3bbf1c22d630d.webp,https://www.ubereats.com/es-en/city/san-juan-de-aznalfarache-es-an,CC-MAIN-2023-23
2023-06-,Nerja,Almoraima Kebab,Uber Eats,"Calle Almería 1, Nerja, EMEA 29780, Nerja, 29780",Nerja,Kebab,Kebab|Pollo|De Oriente Medio|Turca|Pizza,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/almoraima-kebab/f9d6f6a3-d2fe-5d2e-a6dc-d2847ad0f627,https://tb-static.uber.com/prod/image-proc/processed_images/e7765e1a4d4da07c3a1b60d480aeb7f5/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/nerja-es-an,CC-MAIN-2023-23
2023-06-,Nerja,Telepizza - Nerja,Uber Eats,"Av. Mediterraneo, Esquina Antonio Ferrandis ""Chanquete"", Nerja, Spain 29780, Nerja, 29780",Nerja,Americana,Americana|Comida rápida|Pizza|Alitas de pollo,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/telepizza-nerja/37b70510-0df7-584a-a683-036f3a48162a,https://tb-static.uber.com/prod/image-proc/processed_images/56788f20be4fdf9e341e6be1e5ced74d/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/nerja-es-an,CC-MAIN-2023-23
2023-06-,Nerja,Andele Andele,Uber Eats,"Av. Mediterraneo, S/N, Nerja, EMEA 29780, Nerja, 29780",Nerja,Mexicana,Mexicana|De Latinoamérica|Nueva cocina mexicana,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/andele-andele/1da82e24-f5f2-5ba2-9856-cfc24e1d8986,https://tb-static.uber.com/prod/image-proc/processed_images/39e1c4a332f04c1f73f28ca1cc335145/a70f5c9df440d10213e93244e9eb7cad.jpeg,https://www.ubereats.com/es-en/city/nerja-es-an,CC-MAIN-2023-23
2023-06-,Nerja,Kebab House 1,Uber Eats,"Avenida De Andalucia 147,, Torre Del Mar, Andalucía 29740, Torre del Mar, 29740",Torre del Mar,Kebab,Kebab|Turca|Pizza,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/kebab-house-1/ee08dca4-ebd4-5de6-88df-d882fc1c5452,https://duyt4h9nfnj50.cloudfront.net/resized/4d0f76db6b48b37d288921f2369b2bed-w2880-fb.jpg,https://www.ubereats.com/es-en/city/nerja-es-an,CC-MAIN-2023-23
2023-06-,Nerja,DIA - Doctor Fleming Málaga,Uber Eats,"Doctor Fleming, 77, Malaga, Spain, Spain 29740, Malaga, Spain, 29740","Malaga, Spain",Tienda de comestibles,Tienda de comestibles|Supermarket,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/dia-doctor-fleming-malaga/201a2dd4-dafa-521e-89e0-b8db6032c054,https://d1ralsognjng37.cloudfront.net/321d4bb7-95ed-456e-a8fd-c6bc6d36e18b.jpeg,https://www.ubereats.com/es-en/city/nerja-es-an,CC-MAIN-2023-23
2023-06-,Nerja,Caramba Mexican Style,Uber Eats,"Calle Manuel Azuaga ""Abuelo De Torre Del Mar"", EMEA 29740, Torre del Mar, 29740",Torre del Mar,Mexicana,Mexicana|Tacos,,,€,,,,False,False,,,https://www.ubereats.com/es-en/store/caramba-mexican-style/c4c51ec8-ac62-5f97-862e-eebc7e94415d,https://tb-static.uber.com/prod/image-proc/processed_images/0d29ddd3570bc2e3886a9cf02a19fe5e/69ad85cd7b39888042b3bbf1c22d630d.webp,https://www.ubereats.com/es-en/city/nerja-es-an,CC-MAIN-2023-23
